time,battery_id,battery_state,charge_left,current,gps_accuracy,latitude,longitude,soc,soh,speed,temperature,utc,voltage
2023-01-15 09:17:47.377,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:22:48.618,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:27:49.812,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:32:46.216,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:37:47.659,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:42:48.899,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:47:45.267,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:52:46.725,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:57:48.116,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:02:49.706,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:07:46.450,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:12:47.722,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:17:49.329,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:22:45.581,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:27:46.659,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:32:48.146,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:37:49.521,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:42:46.143,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:47:47.616,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:52:48.529,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 10:57:49.550,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 11:02:46.019,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
